Filename,Original Phrase,Rearranged Phrase,Target Word,Reversed,Position,Hamming Distance,Context,Original Window,Variation Window,Similarity,Token
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,2,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal documented Dr. Bridges only heavy with exertion. occurs This,0.6025748,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,2,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal documented Dr. Bridges exertion. heavy with occurs only This,0.65915656,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,3,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal documented Dr. Bridges only exertion. with heavy occurs This,0.68345046,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,3,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal documented Dr. Bridges heavy with exertion. only occurs This,0.59449416,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,4,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal documented Dr. Bridges This with heavy only occurs exertion.,0.6649744,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,4,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal documented Dr. Bridges exertion. with This heavy occurs only,0.65889245,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,5,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal documented Dr. Bridges This exertion. with occurs only heavy,0.6292013,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,5,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal documented Dr. Bridges only This with occurs exertion. heavy,0.66383374,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,6,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal documented Dr. Bridges occurs with This exertion. heavy only,0.6142586,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,6,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal documented Dr. Bridges only exertion. heavy with This occurs,0.704201,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,2,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal documented Bridges Dr. only heavy with exertion. occurs This,0.38610923,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,2,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal documented Bridges Dr. exertion. heavy with occurs only This,0.3969249,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,3,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal documented Bridges Dr. only exertion. with heavy occurs This,0.40932184,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,3,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal documented Bridges Dr. heavy with exertion. only occurs This,0.40518007,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,4,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal documented Bridges Dr. This with heavy only occurs exertion.,0.4032732,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,4,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal documented Bridges Dr. exertion. with This heavy occurs only,0.42694387,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,5,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal documented Bridges Dr. This exertion. with occurs only heavy,0.37914693,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,5,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal documented Bridges Dr. only This with occurs exertion. heavy,0.36816674,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,6,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal documented Bridges Dr. occurs with This exertion. heavy only,0.37069649,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,6,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal documented Bridges Dr. only exertion. heavy with This occurs,0.40127316,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,2,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal Bridges documented Dr. only heavy with exertion. occurs This,0.25227797,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,2,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal Bridges documented Dr. exertion. heavy with occurs only This,0.30638236,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,3,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal Bridges documented Dr. only exertion. with heavy occurs This,0.32604265,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,3,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal Bridges documented Dr. heavy with exertion. only occurs This,0.28594637,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,4,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal Bridges documented Dr. This with heavy only occurs exertion.,0.32801488,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,4,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal Bridges documented Dr. exertion. with This heavy occurs only,0.37331867,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,5,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal Bridges documented Dr. This exertion. with occurs only heavy,0.3312279,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,5,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal Bridges documented Dr. only This with occurs exertion. heavy,0.2865078,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,6,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal Bridges documented Dr. occurs with This exertion. heavy only,0.28150168,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,6,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,normal Bridges documented Dr. only exertion. heavy with This occurs,0.30853102,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,2,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,Bridges normal documented Dr. only heavy with exertion. occurs This,0.10672158,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,2,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,Bridges normal documented Dr. exertion. heavy with occurs only This,0.1339515,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,3,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,Bridges normal documented Dr. only exertion. with heavy occurs This,0.12950252,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,3,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,Bridges normal documented Dr. heavy with exertion. only occurs This,0.13169743,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,4,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,Bridges normal documented Dr. This with heavy only occurs exertion.,0.17558998,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,4,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,Bridges normal documented Dr. exertion. with This heavy occurs only,0.12746222,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,5,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,Bridges normal documented Dr. This exertion. with occurs only heavy,0.15041338,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,5,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,Bridges normal documented Dr. only This with occurs exertion. heavy,0.11517147,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,6,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,Bridges normal documented Dr. occurs with This exertion. heavy only,0.0863707,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,6,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,Bridges normal documented Dr. only exertion. heavy with This occurs,0.13682175,['bridges']
