Filename,Original Phrase,Rearranged Phrase,Target Word,Reversed,Position,Hamming Distance,Context,Original Window,Variation Window,Similarity,Euclidean Distance,Token
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and","present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and peripheral vascular disease.","present illness includes renal renal failure, transplant, insulin dependent diabetes mellitus and vascular peripheral disease.",0.61670166,11.763035,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and","present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and peripheral vascular disease.","present illness includes renal failure, renal mellitus insulin dependent diabetes transplant, and vascular peripheral disease.",0.61341554,11.836704,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and","present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and peripheral vascular disease.","present illness includes renal failure, dependent transplant, insulin renal diabetes mellitus and vascular peripheral disease.",0.6241904,11.660769,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and","present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and peripheral vascular disease.","present illness includes renal failure, transplant, renal insulin dependent diabetes mellitus and vascular peripheral disease.",0.62110305,11.68223,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and","present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and peripheral vascular disease.","includes illness present renal failure, renal transplant, insulin dependent diabetes mellitus and vascular peripheral disease.",0.6194491,11.71665,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and","present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and peripheral vascular disease.","present dependent includes renal failure, renal transplant, insulin illness diabetes mellitus and vascular peripheral disease.",0.6302554,11.572343,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and","present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and peripheral vascular disease.","present illness includes renal failure, insulin transplant, renal dependent diabetes mellitus and vascular peripheral disease.",0.623063,11.659783,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and","present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and peripheral vascular disease.","present insulin includes renal failure, renal transplant, illness dependent diabetes mellitus and vascular peripheral disease.",0.62596095,11.611749,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and","present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and peripheral vascular disease.","dependent illness includes renal failure, renal transplant, insulin present diabetes mellitus and vascular peripheral disease.",0.61955374,11.667161,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and","present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and peripheral vascular disease.","present and includes renal failure, renal transplant, insulin dependent diabetes mellitus illness vascular peripheral disease.",0.6800595,10.536981,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,3,"present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and","present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and peripheral vascular disease.","diabetes illness present renal failure, renal transplant, insulin dependent includes mellitus and vascular peripheral disease.",0.6182732,11.741467,['vascular']
